adult_no,child_no,weekend_nights_no,weekday_nights_no,lead_time,avg_price_per_room,special_requests_no,month,prev_show_rate,canceled
1,0,0,1,1,84,0,7,0.5,0
1,0,0,1,17,95,0,10,0.5,0
2,0,0,3,41,117.9,1,3,0.5,0
1,0,0,3,88,96,0,5,0.5,0
3,0,0,2,41,140,1,11,0.5,0
3,0,0,4,109,152.1,0,8,0.5,1
2,0,0,2,74,101.5,0,9,0.5,0
2,2,2,2,51,150.3,3,7,0.5,0
2,0,2,5,49,91.44,0,2,0,1
2,0,1,0,93,85.5,1,6,0.5,0
2,0,1,0,49,93.15,0,7,0.5,1
2,0,0,3,140,108,2,10,0.5,1
0,2,1,2,145,106.32,0,8,0.5,0
2,1,2,4,47,106.53,2,3,0.5,0
3,0,2,1,85,134.7,2,6,0.5,0
2,0,2,1,282,76.67,0,10,0.5,0
2,0,1,2,92,117.9,2,8,0.5,0
2,0,0,2,0,63.76,0,10,0.5,0
2,0,1,3,113,85,0,6,0.5,1
2,0,2,8,16,75.99,0,12,0.5,0
2,0,2,1,53,117.9,1,6,0.5,0
2,0,0,2,24,80.85,1,9,0.5,0
2,0,0,2,141,96.3,1,7,0.5,0
3,0,0,5,142,136.85,1,7,0.5,0
2,0,0,3,133,105.3,2,7,0.5,0
3,0,2,2,113,134.3,2,7,0.5,0
2,0,1,2,418,75,0,9,0.5,1
2,0,0,2,320,115,1,8,0.5,1
2,0,2,1,23,109,1,1,0.5,0
3,0,3,7,205,117.64,0,12,0.5,0
1,0,0,2,0,0,2,1,1,0
2,0,1,0,63,89.25,0,9,0.5,0
2,0,0,2,19,114.73,1,10,0.5,0
2,0,2,3,244,85.85,0,10,0.5,1
2,0,0,2,75,140.4,0,5,0.5,1
2,0,2,3,13,63.58,0,3,0.5,0
2,0,1,1,31,116.1,0,3,0.5,1
1,0,0,2,164,100,0,10,0.5,0
2,0,1,2,31,75,0,10,0.5,0
2,0,1,5,3,72.75,1,11,0.5,0
2,0,0,2,211,100,0,5,0.5,1
1,0,0,2,188,130,0,6,0.5,1
2,0,0,3,163,112,1,7,0.5,1
1,0,0,1,1,67,0,5,0,0
2,0,0,3,0,101,0,1,0.5,0
2,0,0,3,150,90,1,6,0.5,0
3,0,1,1,48,158,1,10,0.5,0
1,0,0,3,8,120,2,10,0,0
2,0,2,1,73,71.52,1,2,0.5,0
1,0,0,2,14,100,0,10,0.5,0
2,0,0,5,43,68,0,11,0.5,0
2,0,2,1,142,114.3,0,5,0.5,0
1,0,1,0,5,65,1,6,1,0
2,0,0,3,43,75,0,11,0.5,0
1,0,0,3,101,80,0,10,0.5,0
1,0,1,0,2,86,0,2,0.5,0
1,0,1,0,31,63,0,11,0.5,0
2,2,1,1,15,153,0,8,0.5,1
1,0,0,1,3,31,1,2,0.5,0
2,0,0,1,31,81.9,0,3,0.5,1
2,0,2,1,221,65,0,10,0.5,0
1,0,0,1,1,46,0,1,0.5,0
1,0,0,3,174,95.67,0,9,0.5,0
2,0,0,4,4,67.58,2,12,0.5,0
1,0,0,1,28,130,0,10,0.5,0
3,0,0,2,119,146.7,2,6,0.5,0
2,0,0,2,89,135.9,0,9,0.5,1
2,0,0,4,183,93.08,1,8,0.5,1
2,0,1,3,102,132.6,1,5,0.5,0
1,0,0,3,27,120,0,9,0.5,0
2,0,0,3,304,89,0,11,0.5,1
2,0,0,1,40,76.92,0,6,0.5,1
2,0,0,1,4,88,0,12,0.5,0
2,0,1,1,247,115,1,6,0.5,1
1,0,0,1,0,85,0,10,0.5,0
2,0,0,1,56,120,0,6,0.5,0
2,0,1,0,23,92,0,11,0.5,0
2,0,0,4,92,89.25,2,7,0.5,1
2,0,0,1,31,80.3,1,2,0.5,0
2,0,1,2,14,98.67,1,10,0.5,0
2,0,0,2,119,114.3,1,8,0.5,0
2,0,3,7,261,68.51,0,12,0.5,1
2,0,0,2,1,106,3,8,0.5,0
3,0,1,0,67,168.3,1,9,0.5,1
3,0,1,4,114,109.8,2,12,0.5,1
1,0,0,1,163,115,0,10,0.5,1
1,0,0,3,1,78,2,12,0.5,0
2,0,0,1,182,96.3,2,7,0.5,1
2,0,1,4,97,117.9,1,8,0.5,0
1,0,1,2,219,76.67,0,9,0.5,0
2,0,2,5,46,140.4,1,5,0.5,0
2,0,0,2,51,102.6,1,11,0.5,0
2,0,1,2,20,80,0,11,0.5,0
2,0,2,3,41,60,1,11,0.5,0
2,0,0,1,225,67.5,0,11,0.5,1
1,0,0,3,5,95,0,4,0.5,0
2,0,1,0,92,96.3,0,6,0.5,1
2,0,1,3,8,112.5,0,4,0.5,0
2,0,2,3,168,72.25,2,8,0.5,0
1,0,0,1,7,129,1,9,0.5,1
2,0,1,2,15,164,0,9,1,0
3,0,2,2,186,96.9,1,7,0.5,0
2,1,0,3,104,143.1,0,6,0.5,1
2,0,1,1,60,126.9,1,5,0.5,0
2,1,0,3,56,109.8,1,12,0.5,0
3,0,0,1,55,137.7,0,4,0.5,1
1,0,2,7,215,90.95,1,7,0.5,0
2,0,2,1,110,94.5,0,7,0.5,1
2,0,1,2,305,89,0,11,0.5,1
2,0,2,0,3,113,2,6,0.5,0
3,0,2,6,150,126.86,1,6,0.5,1
2,0,1,2,36,61.75,1,2,0.5,0
2,0,1,2,121,90,0,6,0.5,1
2,1,0,1,195,121.5,0,8,0.5,1
2,0,1,4,103,96.05,0,4,0.5,0
1,0,1,3,118,110,0,6,0.5,0
1,0,0,2,13,85,1,2,0.5,0
2,0,0,1,1,89,1,4,0.5,0
2,0,1,1,44,95.4,0,9,0.5,0
2,0,0,4,270,62.8,0,4,0.5,1
1,0,1,0,111,120,0,10,0.5,1
2,0,1,2,305,89,0,11,0.5,1
2,0,2,3,256,100.75,0,10,0.5,1
1,0,1,2,63,193.68,0,11,0.5,0
2,0,0,2,320,115,1,8,0.5,1
1,0,0,2,79,70,0,11,0.5,0
2,0,0,1,150,109.8,1,8,0.5,0
2,0,0,2,72,89.25,0,9,0.5,1
2,1,0,5,76,135.15,0,5,0.5,1
2,0,2,2,8,90,0,8,0.5,0
2,0,2,2,148,108.16,1,5,0.5,0
2,0,0,1,148,105.3,0,4,0.5,0
2,0,0,3,89,80.3,0,3,0.5,0
2,0,0,1,31,88,2,11,0.5,0
2,0,2,3,268,80.75,0,10,0.5,0
2,0,0,3,12,65,0,8,0.5,0
2,0,0,3,2,98,2,8,0.5,0
2,0,1,3,203,102.85,2,12,0.5,0
2,0,0,1,56,120,0,6,0.5,0
3,0,1,2,147,151.2,0,10,0.5,0
2,0,1,1,247,115,1,6,0.5,1
2,0,2,2,161,95.2,1,4,0.5,0
2,0,2,2,45,76.77,0,10,0.5,0
2,1,2,1,26,161,0,10,0.5,0
2,0,0,4,49,71,0,12,0.5,0
2,0,0,2,0,95.1,0,10,0.5,0
1,0,2,4,91,132.6,1,10,0.5,0
1,0,2,1,34,98.1,1,5,0.5,0
2,0,1,2,74,58,0,2,0.5,0
1,0,0,2,151,71,0,1,0.5,0
1,0,1,2,63,130,1,5,0.5,1
2,1,2,8,136,117.36,0,8,0.5,1
3,0,1,1,59,168.3,0,9,0.5,1
2,0,1,1,25,154,1,10,0.5,0
2,0,1,3,33,99,0,4,0.5,0
2,0,1,3,97,64.98,1,3,0.5,0
2,1,2,2,56,152.1,0,7,0.5,1
2,0,2,5,64,88.4,1,7,0.5,0
2,0,2,5,20,77.71,0,11,0.5,1
2,0,1,0,4,87.2,0,8,0.5,0
2,1,2,5,157,72.15,1,5,0.5,0
2,1,1,3,107,152.1,0,9,0.5,1
2,0,1,1,60,65,1,10,0.5,0
2,0,0,3,88,117,1,5,0.5,0
1,0,0,2,68,58,0,9,0.5,0
2,0,2,5,84,82.45,0,3,0.5,0
1,0,0,2,12,130,0,10,0.5,0
1,0,0,2,164,100,0,10,0.5,0
1,0,0,4,2,134,0,10,0.5,0
1,0,1,2,1,70,0,6,0.5,0
2,0,0,3,37,126.6,1,3,0.5,0
1,0,0,3,151,71,0,1,0.5,0
2,0,1,2,418,107,0,9,0.5,1
2,0,1,2,41,76.5,0,8,0.5,0
2,0,1,0,0,79,0,2,0.5,0
2,0,1,4,196,80.75,1,8,0.5,0
2,0,2,2,2,93,0,1,0.5,0
2,1,1,3,0,111.65,2,9,0.5,0
1,0,0,2,256,90,0,6,0.5,0
1,0,0,2,14,100,0,10,0.5,0
3,0,2,1,15,182.14,0,10,0.5,0
2,0,1,2,41,105.9,2,10,0.5,0
2,0,2,1,10,124.33,1,6,0.5,0
1,0,0,1,86,85.5,1,4,0.5,0
2,2,1,2,11,306,0,9,0.5,1
1,0,0,1,15,81,0,2,0.5,0
2,0,2,8,150,101.15,1,7,0.5,1
1,0,1,1,12,145,1,7,0.5,0
2,0,2,1,75,75,0,4,0.5,0
2,1,0,3,30,98.1,0,3,0.5,1
3,0,2,0,171,123.3,1,10,0.5,1
2,0,1,3,6,66.3,0,12,0.5,0
1,0,2,2,162,115,0,10,0.5,1
2,0,1,1,88,112.2,0,10,0.5,0
2,0,0,3,26,91,1,3,0.5,0
2,0,0,5,248,80.75,0,12,0.5,0
2,0,1,2,42,65,0,3,0.5,0
1,0,2,4,7,103,0,3,0.5,1
2,0,2,1,31,69,0,1,0.5,0
2,0,2,5,155,101.88,1,7,0.5,1
3,0,2,1,209,127.8,2,8,0.5,1
1,0,0,1,19,135,0,5,0.5,0
1,0,0,2,1,99.33,1,7,0.5,0
2,0,0,4,189,76.5,3,8,0.5,0
1,0,1,1,4,79,0,8,0.5,0
2,0,0,1,3,75,1,1,0.5,0
2,0,2,2,82,107.1,1,8,0.5,1
2,0,0,3,304,89,0,11,0.5,1
1,0,0,2,0,55,1,3,0.5,0
1,0,0,2,19,90,0,6,0.5,0
2,0,0,3,22,80.3,1,1,0.5,0
2,0,1,0,286,90,0,10,0.5,1
2,0,2,3,224,82.11,0,12,0.5,1
2,0,1,1,301,115,1,7,0.5,1
2,0,1,3,45,63.75,0,3,0.5,1
2,0,1,5,59,171,2,9,0.5,0
2,0,2,0,84,80.1,2,10,0.5,0
2,0,1,4,97,143.14,2,12,0.5,0
2,0,1,2,44,125.1,1,8,0.5,0
2,0,1,0,5,109,1,6,0.5,0
2,0,0,3,88,126.9,1,6,0.5,0
2,0,0,1,6,80,1,2,0.5,0
2,0,1,2,78,100,0,3,0.5,1
2,0,1,3,12,100,0,10,0.5,0
2,0,0,2,177,100,0,6,0.5,1
2,0,1,1,3,109,1,8,0.5,0
2,1,0,3,106,91.89,1,7,0.5,0
2,0,2,2,60,75,0,3,0.5,1
2,2,1,4,13,260.4,2,4,0.5,0
2,1,0,1,11,150,1,11,0.5,1
1,0,2,1,20,90,0,5,0.5,0
2,0,2,8,122,101.15,1,7,0.5,0
2,0,2,1,144,71,0,4,0.5,0
2,0,0,1,0,79,0,2,0.5,1
1,0,1,1,5,110,0,9,0.5,1
2,0,0,2,86,105,0,9,0.5,0
2,0,0,3,213,130,0,6,0.5,1
2,0,0,4,46,74.8,1,11,0.5,1
1,0,0,1,6,79,0,11,0.5,0
1,0,0,1,1,65,0,9,0.5,0
2,0,1,3,165,85,1,7,0.5,1
3,0,2,5,141,96.9,1,7,0.5,0
1,0,0,1,4,121,1,8,0.5,0
2,0,1,3,78,110,0,5,0.5,0
2,0,2,4,175,90.9,2,10,0.5,1
2,0,1,2,174,115.2,1,3,0.5,1
2,0,1,5,122,66.53,1,4,0.5,0
2,0,1,2,63,63.75,0,8,0.5,0
2,0,0,3,8,116.33,1,12,0.5,0
2,0,0,5,36,131.4,1,6,0.5,0
2,0,0,1,0,79,1,2,0.5,0
1,0,0,3,42,65,0,9,0.5,0
3,0,0,3,51,159.3,0,5,0.5,1
2,0,0,2,59,75,0,11,0.5,0
1,0,2,3,90,90,0,5,0.5,0
1,0,0,3,5,80,0,12,0.5,0
2,0,0,1,48,80.3,1,3,0.5,0
2,0,0,2,256,115,1,6,0.5,1
1,0,0,1,8,81,0,2,0.5,1
2,0,1,1,235,96.3,1,8,0.5,0
1,0,0,2,164,100,0,10,0.5,0
2,0,0,1,55,104,0,4,0.5,0
2,0,2,3,292,91.79,0,12,0.5,1
2,0,2,1,96,94.5,0,7,0.5,0
2,0,1,1,247,115,1,6,0.5,1
2,0,0,2,240,140.4,0,9,0.5,1
1,0,0,1,57,86,0,6,0.5,0
1,0,0,2,188,130,0,6,0.5,1
2,0,1,3,98,71.4,0,9,0.5,1
2,0,0,2,102,101.5,0,10,0.5,1
2,0,2,5,73,88.29,1,12,0.5,0
1,0,0,2,5,65,0,11,1,0
2,0,1,4,27,106.02,2,10,0.5,0
2,0,0,2,21,105,0,9,0.5,1
2,0,0,3,314,75,0,10,0.5,1
2,0,2,1,110,94.5,0,7,0.5,1
2,0,0,1,56,120,0,6,0.5,0
2,0,1,3,76,131.26,1,5,0.5,0
2,0,2,1,109,114.3,0,7,0.5,1
1,0,2,5,23,89.64,1,10,0.5,1
2,0,2,3,104,96.55,1,4,0.5,0
2,1,1,0,10,169,0,7,0.5,1
2,0,1,3,10,130.75,1,10,0.5,0
2,0,2,0,275,110,0,4,0.5,1
2,0,1,2,14,102.41,2,5,0.5,0
2,1,0,1,7,107.03,3,8,0.5,0
2,0,1,2,418,107,0,9,0.5,1
1,0,1,3,88,167.4,1,11,0.5,0
3,0,0,4,174,87.72,0,12,0.5,0
2,3,0,1,0,168.3,2,8,0.5,0
1,0,2,3,115,76,0,2,0.5,0
2,0,0,2,9,184,2,10,0.5,0
2,0,0,5,0,146.4,2,9,0.5,0
3,0,0,3,42,83.61,1,3,0.5,0
3,0,1,3,65,159.3,0,8,0.5,1
1,0,1,3,5,95,0,4,0.5,0
2,0,0,2,39,109,0,8,0.5,0
1,0,0,2,0,100,0,10,0.5,0
2,0,1,1,35,95.4,0,3,0.5,1
2,0,0,1,34,99,1,9,0.5,1
1,0,2,1,124,72.5,0,8,0.5,0
2,0,0,0,33,0,0,10,0.5,0
2,0,0,1,0,12,0,3,0.5,0
2,0,1,3,53,68,0,11,0.5,0
1,0,0,2,191,90.9,0,10,0.5,1
1,0,1,2,219,76.67,0,9,0.5,0
2,0,1,2,124,117.1,1,5,0.5,0
2,0,0,1,105,75,0,4,0.5,1
2,0,0,1,2,95,1,11,0.5,0
1,0,0,1,2,89,1,10,1,0
1,0,0,3,71,120,0,6,0.5,0
2,0,0,4,37,73.1,2,3,0.5,0
2,0,2,1,99,150.67,1,12,0.5,0
2,0,1,3,100,89.25,1,10,0.5,0
2,2,0,4,25,162.25,1,10,0.5,0
1,0,0,1,12,135,0,5,0.5,1
1,0,0,2,6,0,0,12,0.5,0
1,0,2,1,30,65,0,9,0.5,0
2,0,0,3,71,135.9,0,9,0.5,1
2,0,0,2,129,94.5,1,5,0.5,0
2,0,1,0,45,125.1,3,9,0.5,0
2,0,1,0,71,75.54,0,10,0.5,1
3,0,0,4,134,133.2,0,8,0.5,1
2,0,0,3,304,89,0,11,0.5,1
2,0,1,2,91,80,0,9,0.5,0
2,0,0,4,35,170,2,10,0.5,0
2,0,2,0,2,101,1,4,0.5,0
3,0,2,5,187,134.45,2,7,0.5,1
2,0,1,3,250,95,0,9,0.5,1
2,0,2,3,157,75.27,0,8,0.5,1
2,0,0,2,59,93.6,0,12,0.5,1
2,0,2,3,137,112,0,6,0.5,0
2,0,1,2,87,89.25,1,9,0.5,0
2,0,0,4,110,70,0,12,0.5,0
2,0,0,2,292,112,0,7,0.5,1
2,0,2,3,118,90.95,1,4,0.5,0
2,0,0,3,105,75,0,10,0.5,0
2,0,1,3,89,132.6,1,5,0.5,0
2,0,1,1,33,83.9,0,3,0.5,0
2,1,2,2,21,121.2,2,11,0.5,0
2,0,0,3,55,93.6,3,11,0.5,0
2,0,0,3,38,136.8,1,9,0.5,0
1,0,0,1,1,79,0,11,0.5,0
1,0,0,3,113,100,0,5,0.5,1
1,0,1,5,349,80,0,10,0.5,1
2,0,2,3,94,60,0,12,0.5,0
2,0,1,3,287,100.3,0,9,0.5,1
1,0,2,1,116,61,0,2,0.5,1
2,0,0,2,12,80,0,1,0.5,0
1,0,2,1,1,60,0,2,0.5,1
2,0,0,3,213,130,0,6,0.5,1
2,0,1,2,109,107.1,1,8,0.5,0
2,0,1,1,60,48,0,9,0.5,1
3,0,2,2,147,127.93,1,7,0.5,0
2,0,1,2,57,90.67,1,6,0.5,0
2,0,0,1,151,105.3,1,7,0.5,1
3,0,0,3,2,150.33,0,4,0.5,0
2,0,2,2,91,103.5,0,7,0.5,0
2,0,0,4,253,90,0,5,0.5,1
3,0,2,2,45,145.35,2,7,0.5,0
1,0,0,1,2,0,0,1,1,0
2,1,0,1,16,127,1,3,0.5,0
3,0,0,2,87,166.85,1,7,0.5,0
1,0,0,1,0,79,0,11,0.5,0
1,0,0,2,273,87,0,7,0.5,0
1,0,0,1,0,123,0,10,0.5,0
2,0,0,2,45,99,0,8,0.5,1
2,0,0,4,296,117,1,9,0.5,1
1,0,0,1,99,81,0,2,0.5,0
2,0,0,1,1,139,1,7,0.5,0
3,0,1,2,220,115.6,1,9,0.5,1
2,0,0,2,24,148,2,8,0.5,0
1,0,0,4,296,96,0,9,0.5,0
1,0,0,1,11,95,2,9,0.5,0
2,0,0,1,39,65,1,12,0.5,0
1,0,0,1,1,0,2,5,1,0
2,0,2,2,53,75,0,11,0.5,0
1,0,0,1,7,79,1,11,1,0
3,0,0,4,14,138.25,1,2,0.5,0
2,0,1,3,210,86,0,10,0.5,1
2,0,1,2,47,71.1,1,3,0.5,0
1,0,1,0,12,72,0,10,0.5,0
2,0,2,4,105,72.25,0,8,0.5,1
2,0,1,2,290,72,0,6,0.5,1
2,0,1,2,193,120,0,6,0.5,1
2,1,1,3,3,129,2,3,0.5,0
2,2,0,1,36,206,0,12,0.5,0
2,0,1,2,189,109.8,0,10,0.5,1
1,0,0,1,0,56,0,12,1,0
1,0,0,2,102,87,0,10,0.5,0
2,0,0,3,16,75,0,12,0.5,0
2,0,0,1,100,108,0,10,0.5,1
2,0,2,3,29,101.52,2,3,0.5,0
2,0,0,3,172,102.3,0,8,0.5,1
2,0,1,3,8,128.5,2,6,0.5,0
1,0,2,2,111,109.65,1,6,0.5,0
1,0,0,1,6,81,1,12,0.5,0
2,0,2,3,107,99.45,2,4,0.5,0
2,0,2,7,190,110.9,0,9,0.5,1
2,0,0,3,147,95,0,6,0.5,1
2,0,0,3,19,79,1,2,0.5,1
3,0,2,1,117,138.5,0,8,0.5,0
1,0,0,1,0,45,1,10,0.5,0
2,0,0,3,279,110,0,10,0.5,1
1,0,0,2,12,90,1,6,0.5,0
2,0,0,2,32,149.4,0,3,0.5,1
2,0,0,1,12,108,1,2,0.5,0
2,0,1,0,20,85,1,8,0.5,0
1,0,1,0,5,145,0,9,0.5,0
3,0,2,1,130,122.4,3,11,0.5,0
1,0,0,2,273,87,0,7,0.5,0
1,0,1,1,32,120,1,10,0.5,0
2,0,0,1,95,65.83,1,4,0.5,0
3,0,0,2,22,115,0,10,0.5,0
2,0,1,2,107,124.2,1,11,0.5,1
2,1,0,3,151,143.28,1,12,0.5,1
2,0,2,2,38,67.5,0,10,0.5,0
2,0,1,2,14,136,1,10,0.5,0
1,0,0,3,166,110,0,11,0.5,1
2,0,2,5,298,79.59,1,10,0.5,0
1,0,0,1,0,0,0,12,0.5,0
2,0,1,3,219,102.85,0,10,0.5,1
0,2,1,4,32,124.25,0,9,0.5,1
2,0,2,0,42,75.95,1,1,0.5,0
2,0,2,5,180,112.2,0,8,0.5,1
2,0,2,1,258,96.3,0,10,0.5,1
2,2,0,3,7,162,0,8,0.5,0
1,0,0,4,215,100.8,2,5,0.5,1
2,0,0,3,77,75,0,12,0.5,0
2,0,1,3,40,60,0,11,0.5,0
2,0,1,0,33,99,2,9,0.5,0
1,0,0,1,8,86,0,3,0.5,0
2,0,1,0,3,0,0,5,0.5,0
2,0,2,0,12,107,0,10,0.5,0
1,0,0,2,28,95,0,5,0.5,1
2,0,0,3,217,88.5,0,8,0.5,1
2,0,1,0,2,89,2,5,0.5,0
2,0,2,2,133,113.05,0,5,0.5,0
2,0,0,1,8,130,0,11,0.5,0
2,0,0,2,102,101.5,0,10,0.5,1
1,0,1,0,0,106.4,0,6,0.5,0
1,0,0,1,14,79,0,11,0.5,0
2,1,2,1,77,109.8,0,12,0.5,1
2,0,1,3,3,126.25,2,9,0.5,0
1,0,0,2,39,77.5,1,3,0.5,0
1,0,1,2,279,76.5,1,10,0.5,0
2,0,0,2,1,31,1,2,0.5,0
1,0,0,1,0,89,0,11,0.5,0
2,0,2,1,76,87.3,1,4,0.5,0
1,0,0,3,163,100.8,0,10,0.5,1
3,0,2,2,61,134.53,0,6,0.5,1
1,1,2,1,67,51.97,0,2,0.5,0
2,0,2,3,102,85,2,11,0.5,1
2,0,1,1,267,115.2,0,10,0.5,1
2,0,2,4,272,94.35,1,10,0.5,1
3,0,2,1,150,140.7,1,7,0.5,0
2,0,1,4,197,113.4,0,12,0.5,0
2,0,1,0,13,85,1,3,0.5,0
1,0,1,0,111,120,0,10,0.5,1
2,0,0,2,160,119.85,0,5,0.5,1
2,0,1,1,35,76.5,1,10,0.5,0
1,0,1,0,0,95,0,2,0.5,0
1,0,0,1,1,65,0,3,1,0
2,0,1,3,99,94.5,0,7,0.5,1
2,0,1,3,22,96.9,2,11,0.5,0
2,1,0,2,175,121.5,1,8,0.5,1
1,0,0,1,7,65,0,8,0.5,0
1,0,0,1,0,0,0,4,0.5,0
2,0,0,3,304,89,0,11,0.5,1
2,0,1,1,93,126.9,1,6,0.5,0
2,0,1,2,193,120,0,6,0.5,1
2,0,2,0,386,115,1,10,0.5,1
2,0,2,0,275,110,0,4,0.5,1
2,0,0,3,88,117,1,5,0.5,0
2,0,2,3,45,99.79,0,4,0.5,0
2,0,2,1,131,94.5,0,8,0.5,1
2,0,1,2,172,117.3,2,8,0.5,1
1,0,0,1,6,79,0,7,0.5,0
1,0,0,1,55,87,0,4,0.5,0
2,0,2,5,118,107.95,1,7,0.5,0
2,0,0,1,105,75,0,4,0.5,1
1,0,0,1,15,81,0,2,0.5,0
1,0,0,3,44,251.7,0,6,0.5,1
2,0,0,2,7,126,2,9,0.5,0
1,0,1,4,15,133.2,0,4,0.5,1
2,0,0,3,89,79.82,0,12,0.5,0
4,0,1,3,46,186.77,1,9,0.5,0
2,0,0,2,0,0,0,12,0.5,0
2,0,2,2,47,80.75,0,10,0.5,0
2,0,0,3,25,119,1,10,0.5,0
2,0,0,1,5,184,2,9,0.5,0
1,0,0,2,32,73,0,11,0.5,0
2,0,1,3,127,84.15,0,12,0.5,0
2,0,1,2,13,159,0,10,0.5,0
2,0,0,1,1,140,2,12,0.5,0
1,0,0,2,188,130,0,6,0.5,1
3,0,2,4,91,113.7,1,10,0.5,0
2,0,2,2,189,70.44,1,10,0.5,0
2,0,2,3,39,115.5,0,6,0.5,0
2,0,2,0,275,110,0,4,0.5,1
2,0,1,0,4,110.71,0,10,0.5,0
1,0,1,2,273,100.8,0,9,0.5,1
2,0,0,2,9,0,3,11,0.5,0
2,0,0,4,270,62.8,0,4,0.5,1
2,0,2,1,20,93,2,2,0.5,0
2,1,2,2,186,83.83,0,8,0.5,1
2,0,2,1,15,66,0,12,0.5,0
2,0,0,1,11,130,1,11,0.5,1
1,0,1,1,7,134,0,8,0.5,0
2,0,1,2,130,123.67,1,3,0.5,0
3,0,1,5,15,140,0,12,0.5,0
2,0,0,2,39,109,0,8,0.5,0
2,0,0,5,124,82.13,0,4,0.5,0
2,0,2,1,92,100,0,3,0.5,1
2,0,1,2,41,67.5,1,2,0.5,1
2,0,0,3,64,101.52,0,9,0.5,0
2,0,1,3,90,82.45,1,4,0.5,0
2,0,0,2,3,101,0,3,0.5,1
2,0,2,1,153,115.2,1,6,0.5,1
2,0,0,3,101,90.3,1,4,0.5,0
1,0,0,2,74,87,0,9,0.5,0
2,0,0,2,30,140,0,6,0.5,0
2,1,0,1,75,152.1,2,9,0.5,0
2,0,0,2,96,93.96,0,10,0.5,1
2,1,0,1,173,94.5,2,7,0.5,0
1,0,1,1,26,87.78,1,12,0.5,0
2,0,0,4,10,87,0,12,0.5,0
2,0,1,1,268,96.25,1,8,0.5,0
2,0,0,3,138,58.9,0,7,0.5,0
2,0,0,2,0,164,1,9,0.5,0
2,0,2,1,117,89.75,0,8,0.5,0
2,0,0,3,229,70.44,2,10,0.5,1
2,0,2,1,124,94.5,0,8,0.5,1
2,1,1,0,32,121.5,0,4,0.5,1
2,0,0,3,34,224.67,0,9,0.5,1
2,0,1,3,80,62.83,1,9,0.5,0
1,0,0,2,172,95,0,6,0.5,1
2,0,1,0,1,56.47,0,5,0.5,0
1,0,0,2,103,115,0,4,0.5,1
2,0,0,2,14,89,2,11,0.5,0
2,0,2,7,80,63.46,0,7,0.5,0
2,0,0,3,314,75,0,10,0.5,1
2,0,2,1,84,90.3,1,3,0.5,1
3,0,0,1,176,159.3,2,9,0.5,1
2,0,2,3,205,90.95,0,7,0.5,1
2,0,1,3,144,129.6,2,9,0.5,1
2,0,0,2,298,75,0,5,0.5,1
2,0,1,3,179,90.9,0,10,0.5,1
1,0,3,6,12,71.87,1,11,0.5,1
2,0,0,1,2,109,1,6,0.5,0
1,0,2,4,245,110,0,7,0.5,1
2,0,1,2,233,90,0,10,0.5,1
2,0,1,2,142,107,0,6,0.5,0
2,0,0,2,0,80.39,0,4,0.5,0
2,0,0,3,24,114,2,10,0.5,0
2,0,0,2,109,103.5,1,7,0.5,0
2,0,2,3,116,124.3,2,12,0.5,0
2,2,2,5,145,184.95,1,8,0.5,0
2,0,2,5,65,88,1,11,0.5,0
2,0,1,3,21,124.25,2,8,0.5,0
2,0,0,1,0,98,1,8,0.5,0
2,0,2,2,18,98.6,2,5,0.5,0
2,0,0,1,4,115,1,2,0.5,0
2,2,0,2,117,123.62,0,4,0.5,1
2,0,2,1,20,75,0,1,0.5,0
2,0,1,1,33,103.05,0,8,0.5,1
2,0,0,1,38,88.2,0,3,0.5,1
2,0,0,4,152,75,0,4,0.5,0
2,0,2,1,31,88,0,11,0.5,1
3,0,0,2,157,155.7,2,8,0.5,1
2,0,0,2,4,106,1,8,0.5,0
1,0,0,2,181,120,0,10,0.5,1
2,0,0,2,60,90.9,1,3,0.5,0
2,0,1,3,254,100.3,1,9,0.5,1
2,0,2,4,20,107,0,10,0.5,0
2,0,0,1,3,31,1,2,0.5,0
3,0,1,3,83,97.75,1,3,0.5,0
3,0,0,2,4,133,1,2,0.5,0
2,0,0,2,18,81,1,2,0.5,0
2,0,2,5,32,137.52,0,9,0.5,1
2,0,1,0,120,140.4,0,6,0.5,1
1,0,0,2,70,149.4,0,9,0.5,1
1,1,2,4,69,95.2,1,3,0.5,0
2,0,3,6,122,98.5,1,8,0.5,0
2,0,1,4,30,97.92,1,10,0.5,1
2,0,2,2,38,85.5,0,9,0.5,0
2,0,1,2,14,107.67,1,11,0.5,0
1,0,0,2,188,130,0,6,0.5,1
1,0,0,2,188,130,0,6,0.5,1
2,0,1,2,43,88.46,1,11,0.5,0
2,0,2,3,155,72.25,0,7,0.5,0
2,0,1,1,180,96.3,0,7,0.5,1
3,0,0,3,109,129.59,2,6,0.5,0
2,0,2,1,116,72,0,2,0.5,1
2,0,2,1,91,114.3,0,7,0.5,1
2,0,0,1,244,89.4,2,9,0.5,1
2,0,0,2,15,91,1,2,0.5,1
2,0,2,4,11,130.33,0,4,0.5,0
2,2,2,3,213,167.95,1,7,0.5,1
2,0,2,3,151,59.5,0,3,0.5,0
2,0,0,2,13,121,1,6,0.5,0
2,0,2,2,77,107.95,0,4,0.5,1
2,0,1,2,12,124,3,9,0.5,0
2,0,2,2,69,59.5,0,3,0.5,0
2,0,2,2,167,60,1,3,0.5,0
0,2,2,3,107,127.38,3,9,0.5,0
